321	321	3	Babyfood, dinners, vegetables and chicken, strained HEINZ	Miscellaneous
323	323	3	Babyfood, fruits, pears and pineapple, strained, HEINZ	Miscellaneous
325	325	3	Babyfood, desserts, plums, strained, HEINZ	Miscellaneous
326	326	3	Babyfood, fruits, prunes, strained, HEINZ	Miscellaneous
328	328	3	Babyfood, fruit juices, apple, HEINZ	Miscellaneous
329	329	3	Babyfood, fruit juices, apple cherry, HEINZ	Miscellaneous
333	333	3	Babyfood, fruit drinks, apple prune, strained, HEINZ	Miscellaneous
334	334	3	Babyfood, fruit juices, mixed fruit, HEINZ	Miscellaneous
339	339	3	Babyfood, meats, lamb with broth, strained, HEINZ	Miscellaneous
341	341	3	Babyfood, vegetables, carrots, junior, HEINZ	Miscellaneous
342	342	3	Babyfood, vegetables, creamed corn, strained, HEINZ	Miscellaneous
343	343	3	Babyfood, vegetables, garden, stsrained, HEINZ	Miscellaneous
344	344	3	Babyfood, vegetables, garden, junior, HEINZ	Miscellaneous
345	345	3	Babyfood, vegetables, mixed, junior, HEINZ	Miscellaneous
346	346	3	Babyfood, vegetables, peas, beginner, HEINZ	Miscellaneous
347	347	3	Babyfood, vegetables, peas and carrots, strained, HEINZ	Miscellaneous
348	348	3	Babyfood, vegetables, squash, junior, HEINZ	Miscellaneous
360	360	3	Babyfood, dinners, beef casserole with vegetables and noodles, strained, HEINZ	Miscellaneous
365	365	3	Babyfood, dinners, vegetables and turkey, strained HEINZ	Miscellaneous
366	366	3	Babyfood, dinners, vegatables and turkey, junior, HEINZ	Miscellaneous
367	367	3	Babyfood, dinners, vegetable veal casserole, strained, HEINZ	Miscellaneous
372	372	3	Babyfood, fruits, applesauce, junior, HEINZ	Miscellaneous
376	376	3	Babyfood, fruits, bananas, beginner, HEINZ	Miscellaneous
383	383	3	Babyfood, fruits, bartlett pears, junior, HEINZ	Miscellaneous
387	387	3	Babyfood, vegetables, beans, green, junior, HEINZ	Miscellaneous
389	389	3	Babyfood, vegatables, sweet potato, junior, HEINZ	Miscellaneous
393	393	3	Babyfood, baked products, cookies, arrowroot, HEINZ	Miscellaneous
